TESS_time TESS_flux TESS_fluxerr
2.458387828695556615e+06 1.001134713156745404e+00 6.454848724052201017e-04
2.458387849529252853e+06 9.986609251894917882e-01 6.450843014813006232e-04
2.458387870362948626e+06 9.992290661071434599e-01 6.453626193748632656e-04
2.458387891196643468e+06 9.995237453458080124e-01 6.454550981432467501e-04
2.458387912030337844e+06 1.000615142058885132e+00 6.457544827559846129e-04
2.458387932864031289e+06 9.988688790809915341e-01 6.452408512706992718e-04
2.458387953697723802e+06 9.991804560592302265e-01 6.455657327970870793e-04
2.458387974531415850e+06 9.995315030206134432e-01 6.455441230443399736e-04
2.458387995365106501e+06 1.001016991160932346e+00 6.459669055038417098e-04
2.458388016198797151e+06 1.001209967845096083e+00 6.457540777524394806e-04
2.458388037032486871e+06 1.000307991154801179e+00 6.456098917516830266e-04
2.458388057866175659e+06 1.000493547147188966e+00 6.460974509827130787e-04
2.458388078699863516e+06 9.998269723035798640e-01 6.456299689265763368e-04
2.458388099533550907e+06 1.000018588889138194e+00 6.457931521192781946e-04
2.458388120367237367e+06 9.997953199182006978e-01 6.457212563186304167e-04
2.458388141200923361e+06 9.998915630824696255e-01 6.462203991419810528e-04
2.458388162034608424e+06 1.000590936420050037e+00 6.459986396979018044e-04
2.458388182868293021e+06 9.993285059850860463e-01 6.460760095739083832e-04
2.458388203701976221e+06 9.989352591208469079e-01 6.458387902860866043e-04
2.458388224535658956e+06 1.000469833408495823e+00 6.459701611166248671e-04
2.458388245369341224e+06 9.991065475998450740e-01 6.461620399824663779e-04
2.458388266203022562e+06 1.000804691022691095e+00 6.461100746080178760e-04
2.458388287036702968e+06 1.000963462640953150e+00 6.462046391281810924e-04
2.458388307870382443e+06 1.000538137516159276e+00 6.468977590832426707e-04
2.458388328704061918e+06 1.000084122042022461e+00 6.460877566623107662e-04
2.458388349537739996e+06 1.000062973136198963e+00 6.461107967879794328e-04
2.458388370371417608e+06 9.993780823532383284e-01 6.461154745918960048e-04
2.458388391205094755e+06 9.996960471992295538e-01 6.463291926106400683e-04
2.458388412038770504e+06 9.991797541862237342e-01 6.460553490690119569e-04
2.458388432872446254e+06 9.997074359359456874e-01 6.461409963771288243e-04
2.458388453706120607e+06 1.000452318028874021e+00 6.461771910711976586e-04
2.458388474539794493e+06 9.998454336451689795e-01 6.461881633346448685e-04
2.458388495373467915e+06 1.000004647146227832e+00 6.462060195175427192e-04
2.458388516207139939e+06 1.000317287537065392e+00 6.465994150680329840e-04
2.458388537040811963e+06 9.999669313416527094e-01 6.463282244038144825e-04
2.458388557874482591e+06 9.999732620879103751e-01 6.463690697272551564e-04
2.458388578708152752e+06 1.001751442052053021e+00 6.466043142688478748e-04
2.458388599541822448e+06 9.994017875922988070e-01 6.464127698699363191e-04
2.458388620375491213e+06 9.999520461283916140e-01 6.465523492025850331e-04
2.458388641209159046e+06 9.996936892716081768e-01 6.465052105530983036e-04
2.458388662042826414e+06 9.996666887572077664e-01 6.464030555638058733e-04
2.458388682876492850e+06 9.998712941937921705e-01 6.466073327750581582e-04
2.458388703710158821e+06 9.997541751333128834e-01 6.464606003100491346e-04
2.458388724543823861e+06 9.999447076164349468e-01 6.466673608100111754e-04
2.458388745377488434e+06 1.000531096272682108e+00 6.466030088866697636e-04
2.458388766211151611e+06 9.997971545333604881e-01 6.466188558263050688e-04
2.458388787044814788e+06 1.000193486958251610e+00 6.469229535588872032e-04
2.458388807878476568e+06 9.999286131542789446e-01 6.465804491827014571e-04
2.458388828712138347e+06 1.000358610031558459e+00 6.467622808067736116e-04
2.458388849545799196e+06 1.000217793309300607e+00 6.469054815508391626e-04
2.458388870379458647e+06 1.000414648563286768e+00 6.468191328070118902e-04
2.458388891213118099e+06 1.000231403175382283e+00 6.468162108775588320e-04
2.458388912046776619e+06 9.997434147150919825e-01 6.468569461146994040e-04
2.458388932880434673e+06 9.996508112056401441e-01 6.468080129745019165e-04
2.458388953714091796e+06 9.993017387163926069e-01 6.466790375680800959e-04
2.458388974547747988e+06 9.991545767482407081e-01 6.467783787566209900e-04
2.458388995381403714e+06 1.000561266395861626e+00 6.469892528412175218e-04
2.458389016215058509e+06 1.000137923770447967e+00 6.471738988844337025e-04
2.458389037048712838e+06 9.998933253309373326e-01 6.470100791567798184e-04
2.458389057882366702e+06 1.000334092342288317e+00 6.476174825182360499e-04
2.458389078716019168e+06 1.000697613903198002e+00 6.473114104370555682e-04
2.458389099549671169e+06 9.999917167327319056e-01 6.472565246387131403e-04
2.458389120383322239e+06 9.999373041638991433e-01 6.470667951319613188e-04
2.458389162050622981e+06 9.995524436569596105e-01 6.470606721597934024e-04
2.458389182884272188e+06 9.998144075249801865e-01 6.471890327498999599e-04
2.458389203717920929e+06 9.998599964079886160e-01 6.471345272814743978e-04
2.458389224551568273e+06 9.995960114566005972e-01 6.471052346214477367e-04
2.458389245385215618e+06 1.000047205870389977e+00 6.474818352307377522e-04
2.458389266218862031e+06 9.990613358660677124e-01 6.471820187282316915e-04
2.458389287052507512e+06 1.000527523544290309e+00 6.473980657885292306e-04
2.458389307886152994e+06 1.000472965547853477e+00 6.473978703066384649e-04
2.458389328719796613e+06 1.000049489717248719e+00 6.474433868776163564e-04
2.458389349553440697e+06 9.997776013970645081e-01 6.474199031944936856e-04
2.458389370387082919e+06 1.000185227927981479e+00 6.473354520068109628e-04
2.458389391220725607e+06 9.997824531754194721e-01 6.475662459243635826e-04
2.458389432888007723e+06 9.994428371446302251e-01 6.474371643809186550e-04
2.458389453721647616e+06 9.998922016622086018e-01 6.476805302962818003e-04
2.458389474555286579e+06 9.994916453427037384e-01 6.478186855147067234e-04
2.458389495388925541e+06 1.000711756615461523e+00 6.476628398695069696e-04
2.458389516222563572e+06 1.000488752958843985e+00 6.482141532923931405e-04
2.458389537056200672e+06 9.999300438360539944e-01 6.474942900553576396e-04
2.458389557889837306e+06 9.996492762729372039e-01 6.475149991582024311e-04
2.458389578723473009e+06 1.000470092470595818e+00 6.476154388791587491e-04
2.458389599557108246e+06 9.998204983601117757e-01 6.477889200845368244e-04
2.458389620390742552e+06 1.000373468229851515e+00 6.477705838804123217e-04
2.458389641224376392e+06 9.996073393341560198e-01 6.476897433189616245e-04
2.458389662058009300e+06 9.995284972352486141e-01 6.477196142330748268e-04
2.458389682891641743e+06 9.998615049743413419e-01 6.478286086521754588e-04
2.458389703725273255e+06 1.000731655326581482e+00 6.480546362032912336e-04
2.458389724558904301e+06 1.000411573919127051e+00 6.484077353931150429e-04
2.458389745392534416e+06 9.997056451232829710e-01 6.477313867206698330e-04
2.458389766226164531e+06 9.975127242037072905e-01 6.473703513888058331e-04
2.458389787059792783e+06 9.979900721563792487e-01 6.473667292333685911e-04
2.458389807893421501e+06 9.972633347042964003e-01 6.473254982850087675e-04
2.458389828727048822e+06 9.976258227111618471e-01 6.474883543458883435e-04
2.458389849560675677e+06 1.000401408498118094e+00 6.481140897362095473e-04
2.458389870394302066e+06 9.995403602358483575e-01 6.479651275890840672e-04
2.458389891227927059e+06 9.998141778402900304e-01 6.478418213145221635e-04
2.458389912061552051e+06 1.000000336633599440e+00 6.480524216697376282e-04
2.458389932895176113e+06 1.000191748370121925e+00 6.480390891937270505e-04
2.458389953728799708e+06 9.992945584183458019e-01 6.480366532336194864e-04
2.458389995396044105e+06 1.000469804079983760e+00 6.481135571307143585e-04
2.458390016229665838e+06 1.000560549324873261e+00 6.481201665160041866e-04
2.458390057896906510e+06 9.995291349912216461e-01 6.479727862081995863e-04
2.458390078730525449e+06 9.998096753972496309e-01 6.481085634222234770e-04
2.458390099564144388e+06 1.001057600196156638e+00 6.482316806607883470e-04
2.458390120397762395e+06 1.000312050837827815e+00 6.482136489681552790e-04
2.458390141231379472e+06 9.996868045969706795e-01 6.480989420473715892e-04
2.458390162064996082e+06 1.000691959801430775e+00 6.481600436773536731e-04
2.458390182898611762e+06 1.000446698200126106e+00 6.482488167168335173e-04
2.458390203732227441e+06 9.998401038954394249e-01 6.482376114602082795e-04
2.458390224565842189e+06 1.000479081585251118e+00 6.481851065276548769e-04
2.458390287066681311e+06 1.000622744947973208e+00 6.485045770996283356e-04
2.458390307900293730e+06 9.993889073317049343e-01 6.483304177199100075e-04
2.458390328733905219e+06 1.000321407893142389e+00 6.484671123278171970e-04
2.458390349567515310e+06 1.000448051477647482e+00 6.485877690303384902e-04
2.458390370401125401e+06 1.000664104818146383e+00 6.486954216203820759e-04
2.458390391234734561e+06 1.000523456859277793e+00 6.485258748975471525e-04
2.458390412068343256e+06 9.994743085824779882e-01 6.486838310628890211e-04
2.458390432901951019e+06 9.999137544428076119e-01 6.486618679474816023e-04
2.458390453735558316e+06 9.984857799657176347e-01 6.484142516475811802e-04
2.458390474569165148e+06 9.996005491187236469e-01 6.484167259494616432e-04
2.458390495402771048e+06 9.985408392978173397e-01 6.480234060076446720e-04
2.458390516236376483e+06 9.999575846348117691e-01 6.483559256377520843e-04
2.458390537069980521e+06 9.994168866161912135e-01 6.482483250975272721e-04
2.458390557903585024e+06 9.997487400985622941e-01 6.487640075333199127e-04
2.458390578737188596e+06 9.997642255097495267e-01 6.485640075605715463e-04
2.458390599570790771e+06 1.000410617951403625e+00 6.485883200652814255e-04
2.458390620404392947e+06 9.997944565614609314e-01 6.483167545909638424e-04
2.458390641237994190e+06 9.964111680593562559e-01 6.474386968156052883e-04
2.458390662071594968e+06 9.918102795703145347e-01 6.468152741718898556e-04
2.458390682905195281e+06 9.904424096753090545e-01 6.464378758779259918e-04
2.458390703738794196e+06 9.902122039593215241e-01 6.462594285416354938e-04
2.458390724572393112e+06 9.898722555173145032e-01 6.464279985115722361e-04
2.458390745405991096e+06 9.912955787334012392e-01 6.465699413933826767e-04
2.458390766239588615e+06 9.952559710004599269e-01 6.472836335482868740e-04
2.458390787073185667e+06 1.000037568241397556e+00 6.483327792634887513e-04
2.458390807906781789e+06 9.996551540499302169e-01 6.484287570324976085e-04
2.458390828740377445e+06 9.998341115190698680e-01 6.481224585282163719e-04
2.458390849573972169e+06 1.000536512796089461e+00 6.483807518763304517e-04
2.458390870407566428e+06 9.990629077140825709e-01 6.479612336092164561e-04
2.458390891241159756e+06 1.000819881941847678e+00 6.483191087370613042e-04
2.458390912074753083e+06 1.000183800361299058e+00 6.483355371913971515e-04
2.458390932908345480e+06 1.000394259086793358e+00 6.481716472593707871e-04
2.458390953741936944e+06 1.000347405009135882e+00 6.480707948879083644e-04
2.458390974575527944e+06 1.000025382522012674e+00 6.482215544699159848e-04
2.458390995409118012e+06 9.995628329502089793e-01 6.478386965899421684e-04
2.458391016242708080e+06 9.996128577026505146e-01 6.480422782112275340e-04
2.458391037076297682e+06 9.995904314333202700e-01 6.481935538364852782e-04
2.458391057909885887e+06 1.000646709936420464e+00 6.479576556822035224e-04
2.458391078743473627e+06 9.997745735531551325e-01 6.478194778129002475e-04
2.458391099577060901e+06 1.000178432337918810e+00 6.476602020237863609e-04
2.458391120410647709e+06 1.000317745339937003e+00 6.478540142173027988e-04
2.458391141244234052e+06 1.000882211084118456e+00 6.481578962950501231e-04
2.458391162077818997e+06 9.994085332013935563e-01 6.478673856224817507e-04
2.458391182911403943e+06 1.001087266265023867e+00 6.479287808485794612e-04
2.458391203744987957e+06 9.996160566431594452e-01 6.474326761266081288e-04
2.458391224578571506e+06 9.996569928412910588e-01 6.474207383237507753e-04
2.458391245412154589e+06 9.998665396706115649e-01 6.475249289098170295e-04
2.458391266245736741e+06 1.000530945003322625e+00 6.474320844493447382e-04
2.458391287079318427e+06 9.999004780219716837e-01 6.474316732886714132e-04
2.458391307912899181e+06 9.992206501450423550e-01 6.471783145978610976e-04
2.458391328746479936e+06 1.000066259569844851e+00 6.475221487047567179e-04
2.458391349580059294e+06 1.000322610881582142e+00 6.472759976115279989e-04
2.458391370413638651e+06 1.000053935838169261e+00 6.472630025140093182e-04
2.458391391247217543e+06 1.000287798850555410e+00 6.471082100152181866e-04
2.458391412080795038e+06 1.000035283945192255e+00 6.472004150644399684e-04
2.458391432914372534e+06 9.994878551094567021e-01 6.472260986453948987e-04
2.458391453747949097e+06 1.001397285854209507e+00 6.476389932991756266e-04
2.458391474581525661e+06 1.000519690814266172e+00 6.469819986395992147e-04
2.458391495415101293e+06 1.000502189757429772e+00 6.469007175083293926e-04
2.458391516248675995e+06 9.995008426016598335e-01 6.468992456927389820e-04
2.458391537082250696e+06 1.001167571411064605e+00 6.472216900966511720e-04
2.458391578749397304e+06 9.995774134633539365e-01 6.467889449584403013e-04
2.458391599582970142e+06 1.000798458459387197e+00 6.469026901520269794e-04
2.458391620416541584e+06 9.990168674568987717e-01 6.464902026170517161e-04
2.458391641250113491e+06 9.997530738501099190e-01 6.467903373511523901e-04
2.458391662083684001e+06 9.999057240390434309e-01 6.467482831126972892e-04
2.458391682917254046e+06 1.000155959858518351e+00 6.468293323094820389e-04
2.458391703750824090e+06 9.997019551098335066e-01 6.466501497387696935e-04
2.458391724584392738e+06 9.996195951911014399e-01 6.467017089302200435e-04
2.458391745417961385e+06 9.990952739494992629e-01 6.464357146980575716e-04
2.458391766251529101e+06 9.992308898761039782e-01 6.462651593223305360e-04
2.458391787085096352e+06 1.000558731863858020e+00 6.467096309073335153e-04
2.458391807918662671e+06 1.000207275393239170e+00 6.464179838104314917e-04
2.458391849585794844e+06 9.986787723087645618e-01 6.464364899923062940e-04
2.458391870419359300e+06 9.996310309751482714e-01 6.463216043350998065e-04
2.458391891252923757e+06 9.988406367850943823e-01 6.461511151850520083e-04
2.458391912086487282e+06 1.000061080517725687e+00 6.464384167717673185e-04
2.458391932920050807e+06 1.000482305704103458e+00 6.463729717292558555e-04
2.458391953753613867e+06 9.994025989068859861e-01 6.462436206043441862e-04
2.458391974587175529e+06 9.998445066851687768e-01 6.462969736785306859e-04
2.458391995420737192e+06 9.998754861863742294e-01 6.463354355463233432e-04
2.458392016254297923e+06 1.000411052434977188e+00 6.467696691814110764e-04
2.458392037087858655e+06 1.000222702735755309e+00 6.462028476454018035e-04
2.458392057921418454e+06 1.000793237433695415e+00 6.461804494196146924e-04
2.458392078754977789e+06 9.997360780142345860e-01 6.461039676434608865e-04
2.458392099588536657e+06 1.001028480463888259e+00 6.462067615999188448e-04
2.458392120422094595e+06 1.000395309674285027e+00 6.461246290436240295e-04
2.458392141255652532e+06 9.996346595427634263e-01 6.457618157291087312e-04
2.458392162089209538e+06 1.000412882888943811e+00 6.462279229967013991e-04
2.458392182922766078e+06 1.000256377534270325e+00 6.460791887624210911e-04
2.458392203756322153e+06 9.997759450210700338e-01 6.459332877520854079e-04
2.458392224589877296e+06 9.993900039301579774e-01 6.458460789393031696e-04
2.458392245423432440e+06 1.000795536483392034e+00 6.459663683761216954e-04
2.458392307924094144e+06 9.998082043291945942e-01 6.462240068420479090e-04
2.458392349591199309e+06 9.992828510485870508e-01 6.457548358897997713e-04
2.458392370424750727e+06 1.000154149728884390e+00 6.458886898545841086e-04
2.458392391258302145e+06 1.000649940874977606e+00 6.459859036664854616e-04
2.458392412091853097e+06 1.000100412560257723e+00 6.462393994583041663e-04
2.458392432925402652e+06 1.000397004451568206e+00 6.460656067534531737e-04
2.458392453758952674e+06 9.991545191939094073e-01 6.458507116250782054e-04
2.458392474592501763e+06 1.001144582565114849e+00 6.459221296477325996e-04
2.458392495426050387e+06 9.991271158063629310e-01 6.455297373615985837e-04
2.458392516259599011e+06 9.991750529659233493e-01 6.457341662187456033e-04
2.458392537093146238e+06 1.000736323513059967e+00 6.457206796270065999e-04
2.458392557926693466e+06 9.993169074136456498e-01 6.455337903789341771e-04
2.458392578760239761e+06 1.001124606372616688e+00 6.460914046322818955e-04
2.458392599593786057e+06 1.000427642083913993e+00 6.456575355022060566e-04
2.458392620427331887e+06 9.993091010231823779e-01 6.456239594045499542e-04
2.458392641260876786e+06 9.992546254738815525e-01 6.454125712064002606e-04
2.458392662094421685e+06 1.001127958998296430e+00 6.457237248445075063e-04
2.458392682927965652e+06 1.001188687728077120e+00 6.458730199537373803e-04
2.458392703761509620e+06 9.991348306525452694e-01 6.459379414825097568e-04
2.458392724595052656e+06 1.000880521958601443e+00 6.457214738285977024e-04
2.458392787095679902e+06 1.000029361955942608e+00 6.460122233788917262e-04
2.458392807929221075e+06 9.985951434565208951e-01 6.456614940040890024e-04
2.458392828762761783e+06 1.000020539874091341e+00 6.459436583424954872e-04
2.458392849596302491e+06 1.000162636809377004e+00 6.461310472945147512e-04
2.458392870429842733e+06 1.000908710216063424e+00 6.461462654471644695e-04
2.458392891263382044e+06 9.993397091406641675e-01 6.458077054113071447e-04
2.458392912096921355e+06 9.992885382734620903e-01 6.458999327254816118e-04
2.458392932930459734e+06 9.992389528961681533e-01 6.457006390741518078e-04
2.458392953763998114e+06 1.000961898591965493e+00 6.461157250189406660e-04
2.458392974597536027e+06 1.000120425546703773e+00 6.459188952254301275e-04
2.458392995431073010e+06 1.000049707085172379e+00 6.460360227641948321e-04
2.458393016264610458e+06 9.995190922725200044e-01 6.461433935460903118e-04
2.458393037098146509e+06 1.000788855210920092e+00 6.459339549042485661e-04
2.458393057931683026e+06 9.994585283137693565e-01 6.458255760377393630e-04
2.458393078765218612e+06 9.991554852773696371e-01 6.458887474904683465e-04
2.458393099598753732e+06 1.000155055708579432e+00 6.459623997821136972e-04
2.458393120432288852e+06 1.000657206228916740e+00 6.462372329085123816e-04
2.458393141265823040e+06 9.999282639788582561e-01 6.460494519544799112e-04
2.458393162099357229e+06 1.000143604591089863e+00 6.460289825907722990e-04
2.458393182932890952e+06 1.000401787208779147e+00 6.460939416003807102e-04
2.458393203766424209e+06 9.994137985871758278e-01 6.457453871243011264e-04
2.458393224599957466e+06 9.996758785328532237e-01 6.460576497465427134e-04
2.458393245433489792e+06 9.996319593215361454e-01 6.458108361466262468e-04
2.458393266267022118e+06 1.000857263158235089e+00 6.461477209384118526e-04
2.458393287100553513e+06 9.998917552091542982e-01 6.460203815485740650e-04
2.458393307934085373e+06 9.998516086318106622e-01 6.459121166056744487e-04
2.458393328767616302e+06 1.000217705051956285e+00 6.460298719731621909e-04
2.458393349601146765e+06 9.992699554819688412e-01 6.461090590724432974e-04
2.458393370434677694e+06 9.998046554907602523e-01 6.459427074888752542e-04
2.458393391268207226e+06 9.996897368576513898e-01 6.463898131494787754e-04
2.458393412101737224e+06 1.000276988941593670e+00 6.461931568103645909e-04
2.458393432935266756e+06 1.000193462503234931e+00 6.460460544115648272e-04
2.458393453768795822e+06 9.998685766058275082e-01 6.460165046538768633e-04
2.458393474602324422e+06 1.001518082296146694e+00 6.464424845756613913e-04
2.458393495435853023e+06 1.000552982999393548e+00 6.461453928563946469e-04
2.458393516269381158e+06 9.989781632496200769e-01 6.459096740587316407e-04
2.458393537102909293e+06 1.000970445207737924e+00 6.465139621195948585e-04
2.458393557936436497e+06 9.999653746819809896e-01 6.462262062089932022e-04
2.458393578769964166e+06 9.989129999107414504e-01 6.465738736167038307e-04
2.458393599603490904e+06 1.000005187133591322e+00 6.467428261942431830e-04
2.458393620437017642e+06 9.999919834651895822e-01 6.469234911938364588e-04
2.458393641270543914e+06 9.998924833825859615e-01 6.475187731146412381e-04
2.458393662104070187e+06 1.000637828526658613e+00 6.482245210265145550e-04
2.458393682937596459e+06 9.995741043880789212e-01 6.485941661715737385e-04
2.458393703771121800e+06 1.000053018368742608e+00 6.493634393682743170e-04
2.458393724604647607e+06 9.991908412744651136e-01 6.502216262321969384e-04
2.458393745438172482e+06 9.995404788236257332e-01 6.514272597590481427e-04
2.458393766271697823e+06 9.997355765068787203e-01 6.528141830260597361e-04
2.458393787105222698e+06 9.997190692366330067e-01 6.545037828809415707e-04
2.458393807938747108e+06 9.996329686329658015e-01 6.560130278577009505e-04
2.458393828772271983e+06 9.998787333373710950e-01 6.581552055887628138e-04
2.458393849605795927e+06 1.000984893781506457e+00 6.604585567447437836e-04
2.458393870439320337e+06 1.001115398092221831e+00 6.626194740348245564e-04
2.458393891272844281e+06 9.989472504851938384e-01 6.645072476786589941e-04
2.458393912106367759e+06 1.001392176552564184e+00 6.671778926368722136e-04
2.458393932939891703e+06 1.001983440027484962e+00 6.695402929921469726e-04
2.458393953773414716e+06 9.994453222705904638e-01 6.715164346478739391e-04
2.458393974606938194e+06 1.000826328628975581e+00 6.742035795702255342e-04
2.458393995440461673e+06 9.999902308707986354e-01 6.766906311827640148e-04
2.458394016273984686e+06 9.997667522514774863e-01 6.793282908035168854e-04
2.458394037107508164e+06 1.000386323058783944e+00 6.832450364241198729e-04
2.458394057941030711e+06 9.999914434409764574e-01 6.865102951996019439e-04
2.458394078774553724e+06 1.000076403088140164e+00 6.900444714903965389e-04
2.458394099608076271e+06 9.998314271757988703e-01 6.940988247233404905e-04
2.458394120441599283e+06 1.000298406519963601e+00 6.980021727914228558e-04
2.458394141275122296e+06 1.000040358197531454e+00 7.017127499605850137e-04
2.458394162108644377e+06 9.993164000058483154e-01 7.055170983418826121e-04
2.458394182942167390e+06 9.998426755319959058e-01 7.097984225299620647e-04
2.458394203775689937e+06 9.993252869046637121e-01 7.133172107795894079e-04
2.458394224609212950e+06 1.000514021487432181e+00 7.168700867624340283e-04
2.458396682967838366e+06 9.994343825491018851e-01 6.459339464512776040e-04
2.458396703801369295e+06 9.987776010548680139e-01 6.457834616219067497e-04
2.458396724634898826e+06 1.000341894641892715e+00 6.460829082972023964e-04
2.458396745468426030e+06 9.998638792330628577e-01 6.461300591495583749e-04
2.458396766301951371e+06 9.995492847555873528e-01 6.461714974535801362e-04
2.458396787135474384e+06 1.000365237203817204e+00 6.460281948405446201e-04
2.458396807968996465e+06 1.000120149000924608e+00 6.462147024426480920e-04
2.458396828802515753e+06 1.000389735103374145e+00 6.466436581303207712e-04
2.458396849636033177e+06 1.000116440095611514e+00 6.460305769653879211e-04
2.458396870469548739e+06 9.999936696504387879e-01 6.458299489393331443e-04
2.458396891303062439e+06 1.000275096401590957e+00 6.464904858566104763e-04
2.458396912136574276e+06 1.000115356992179239e+00 6.459210814734852235e-04
2.458396932970084250e+06 1.000784794621052409e+00 6.461768551202394170e-04
2.458396953803591896e+06 1.000624986826522234e+00 6.463169178162861579e-04
2.458396974637097679e+06 1.000041818018488460e+00 6.463840626287452448e-04
2.458396995470601600e+06 1.001369814861528207e+00 6.461817111483886700e-04
2.458397037137603853e+06 9.990666173028587282e-01 6.456488000256358764e-04
2.458397057971102186e+06 9.993208249572788082e-01 6.458819279802070594e-04
2.458397078804598656e+06 9.996853290405740555e-01 6.459817298551160216e-04
2.458397099638093263e+06 9.998399378228810530e-01 6.461879897527210773e-04
2.458397120471585542e+06 1.000850004649672886e+00 6.462510842222423833e-04
2.458397141305076890e+06 9.996051316189779046e-01 6.458250758702491472e-04
2.458397162138565443e+06 1.001226085590444015e+00 6.464509293172229125e-04
2.458397182972053066e+06 9.999034375491776538e-01 6.459655734366865623e-04
2.458397203805537894e+06 9.995624377376105540e-01 6.463396906470830414e-04
2.458397224639021792e+06 9.998589937825954621e-01 6.461628246442573239e-04
2.458397245472503360e+06 9.998769725717520096e-01 6.465007023489080301e-04
2.458397266305983532e+06 1.000228817357688760e+00 6.459491454306358956e-04
2.458397287139461376e+06 1.000060268605389879e+00 6.460291031876638215e-04
2.458397307972938288e+06 1.000118181109890925e+00 6.460109641430432110e-04
2.458397328806412406e+06 9.996420197681047393e-01 6.459889853528105307e-04
2.458397349639885593e+06 1.000711992956704099e+00 6.462810842872252718e-04
2.458397370473356918e+06 9.995840331491303576e-01 6.460251825688407374e-04
2.458397391306826379e+06 1.000633821444983695e+00 6.463109897412780674e-04
2.458397412140293978e+06 1.000485471937445858e+00 6.462179765674096578e-04
2.458397432973760646e+06 9.997886772204145345e-01 6.460631407531603181e-04
2.458397453807224520e+06 1.000149840024728620e+00 6.462684314805137260e-04
2.458397474640687928e+06 1.000487574494008491e+00 6.461699071556136886e-04
2.458397495474148542e+06 9.987102034076301704e-01 6.460076516516124285e-04
2.458397516307608690e+06 9.996240072103335095e-01 6.461231716315157152e-04
2.458397537141066045e+06 1.000123109896055684e+00 6.460838745432036841e-04
2.458397557974522933e+06 9.985887324615240201e-01 6.459255780556552020e-04
2.458397578807977494e+06 9.999665278954970038e-01 6.464136415284090420e-04
2.458397599641430657e+06 1.000478649807489351e+00 6.465651023257922491e-04
2.458397620474881958e+06 9.987544322082521076e-01 6.459117886965362381e-04
2.458397641308332328e+06 1.000594705744918045e+00 6.461848162640437213e-04
2.458397662141780369e+06 1.000005118702371298e+00 6.463707455164377069e-04
2.458397682975227479e+06 9.996532041304876381e-01 6.462634179448912631e-04
2.458397703808672726e+06 1.000206369002729190e+00 6.463406950176635605e-04
2.458397724642117042e+06 1.000490872453043467e+00 6.463322041922648807e-04
2.458397745475559030e+06 9.988397539653358637e-01 6.458626389654950747e-04
2.458397766309000086e+06 1.000269615413784452e+00 6.463949221366782193e-04
2.458397787142439280e+06 9.991857601170770486e-01 6.460727465646875969e-04
2.458397807975877542e+06 9.994413557206851539e-01 6.461387233503137692e-04
2.458397828809313476e+06 1.000566861579218703e+00 6.462951623313139366e-04
2.458397849642748944e+06 9.996050332131773963e-01 6.459939818838622821e-04
2.458397870476182085e+06 9.999620121670179662e-01 6.461438767115657142e-04
2.458397891309614759e+06 1.000536952025370629e+00 6.463005460103966610e-04
2.458397912143045105e+06 9.996096830397278588e-01 6.463422936487853545e-04
2.458397932976474520e+06 1.000047888307493915e+00 6.464948479362698716e-04
2.458397953809902072e+06 9.991021182089565578e-01 6.463780250006971205e-04
2.458397974643328693e+06 1.000443046470509856e+00 6.466380851852144033e-04
2.458397995476753917e+06 1.000136522568790376e+00 6.462335384056777524e-04
2.458398016310177743e+06 1.000600855368569686e+00 6.462169658991173292e-04
2.458398037143599708e+06 1.000561971274539275e+00 6.462278051780494291e-04
2.458398057977020741e+06 1.000069303056406289e+00 6.461060934493458334e-04
2.458398078810440376e+06 9.998225322127606285e-01 6.462004761322664124e-04
2.458398099643859081e+06 9.990308994827444833e-01 6.459250325923947050e-04
2.458398120477275457e+06 9.985845137302572505e-01 6.459138462567874314e-04
2.458398141310691368e+06 1.000240769989835909e+00 6.462342030893854575e-04
2.458398162144105416e+06 9.987212601759727360e-01 6.459559585777061757e-04
2.458398182977518532e+06 1.000871334156851145e+00 6.463659241721752928e-04
2.458398203810930252e+06 9.998455069355869362e-01 6.460880754715119184e-04
2.458398224644340575e+06 1.000912751638077136e+00 6.462932325843781219e-04
2.458398245477749500e+06 1.001225168484237926e+00 6.463709026357420361e-04
2.458398266311157495e+06 1.000028959140471185e+00 6.462748609590850167e-04
2.458398287144564092e+06 9.996202377006244699e-01 6.460611334340532691e-04
2.458398307977969293e+06 1.000325278876127211e+00 6.465610848390613728e-04
2.458398328811373096e+06 1.000276788757446855e+00 6.462367447396162329e-04
2.458398349644775968e+06 9.999824227320812664e-01 6.461875476219370532e-04
2.458398370478177443e+06 9.994565268631969701e-01 6.460633195871220633e-04
2.458398391311577987e+06 9.995983590908126271e-01 6.461834127742551413e-04
2.458398412144976668e+06 1.000340554613087241e+00 6.462491187299178232e-04
2.458398432978374884e+06 1.000056904384001299e+00 6.461856215913347945e-04
2.458398453811771236e+06 1.000217515946343116e+00 6.468576036697499610e-04
2.458398474645166658e+06 9.998327901651256067e-01 6.461350713327055229e-04
2.458398495478560682e+06 9.999045100997741020e-01 6.464813133403431123e-04
2.458398516311953776e+06 1.000378190349748619e+00 6.463429688481187561e-04
2.458398557978736237e+06 1.000081618574448106e+00 6.461605292784412856e-04
2.458398578812125139e+06 9.998983118829770644e-01 6.461354394973886162e-04
2.458398599645513576e+06 9.999461920577187302e-01 6.462417548293638171e-04
2.458398620478900615e+06 1.001659031820412160e+00 6.464017356664971282e-04
2.458398641312286723e+06 1.000274627607859568e+00 6.462217254950923789e-04
